CustomerID,Recency,Frequency,Monetary,Time,r_quartile,f_quartile,m_quartile,t_quartile,RFM_score,RFM_Total,Cluster
16244,212,91,1522.75,2,4,2,2,4,4224,12,1
16245,24,90,1413.66,3,2,2,2,4,2224,10,1
16247,171,16,114.56,1,4,4,4,4,4444,16,0
16248,62,7,152.94,1,3,4,4,4,3444,15,0
16249,53,69,1800.07,5,3,2,1,3,3213,9,1
16250,262,24,389.44,2,4,3,3,4,4334,14,0
16253,67,123,3683.86,2,3,1,1,4,3114,9,1
16255,17,270,2619.91,7,1,1,1,2,1112,5,2
16256,267,13,752.43,1,4,4,2,4,4424,14,0
16257,177,2,46.95,1,4,4,4,4,4444,16,0
16258,46,135,5203.51,5,2,1,1,3,2113,7,2
16260,51,18,1035.45,1,2,3,2,4,2324,11,1
16261,18,119,728.54,4,1,1,2,3,1123,7,1
16265,10,258,5447,7,1,1,1,2,1112,5,2
16266,74,61,861.89,5,3,2,2,3,3223,10,1
16268,72,45,667.65,1,3,2,2,4,3224,11,1
16270,354,54,1141.24,1,4,2,2,4,4224,12,1
16271,3,130,1404.64,5,1,1,2,3,1123,7,2
16272,117,25,411.7,1,3,3,3,4,3334,13,0
16274,374,65,351.75,1,4,2,3,4,4234,13,0
16275,197,33,559.87,1,4,3,3,4,4334,14,0
16276,177,6,810.6,1,4,4,2,4,4424,14,0
16278,101,23,566.38,1,3,3,3,4,3334,13,1
16279,22,106,1502.78,3,2,1,2,4,2124,9,1
16281,73,17,2062.06,1,3,4,1,4,3414,12,1
16282,340,11,168.3,1,4,4,4,4,4444,16,0
16283,6,166,1570.81,5,1,1,2,3,1123,7,2
16284,32,103,812.68,2,2,1,2,4,2124,9,1
16287,170,8,142.5,1,4,4,4,4,4444,16,0
16292,122,17,302.25,1,3,4,3,4,3434,14,0
16293,22,118,2248.99,6,2,1,1,3,2113,7,2
16295,10,79,1328.55,2,1,2,2,4,1224,9,2
16297,269,20,301.9,1,4,3,3,4,4334,14,0
16298,23,27,598.2,3,2,3,3,4,2334,12,1
16302,127,11,233.22,1,3,4,4,4,3444,15,0
16303,26,162,5360.63,3,2,1,1,4,2114,8,2
16305,139,22,361.22,1,3,3,3,4,3334,13,0
16306,214,41,632.27,4,4,2,3,3,4233,12,1
16308,38,4,2560,4,2,4,1,3,2413,10,1
16309,107,42,706.57,2,3,2,2,4,3224,11,1
16311,18,37,616.26,2,1,3,3,4,1334,11,1
16313,4,16,274.15,2,1,4,4,4,1444,13,1
16315,331,14,226.37,1,4,4,4,4,4444,16,0
16316,65,151,2938.91,6,3,1,1,3,3113,8,1
16317,120,69,1341.65,3,3,2,2,4,3224,11,1
16318,36,19,328.15,1,2,3,3,4,2334,12,1
16319,218,3,404.4,1,4,4,3,4,4434,15,0
16322,2,37,326.75,2,1,3,3,4,1334,11,2
16323,197,1,207.5,1,4,4,4,4,4444,16,0
16324,129,111,408.59,2,3,1,3,4,3134,11,1
16325,47,18,594.24,3,2,3,3,4,2334,12,1
16326,6,300,3039.22,9,1,1,1,2,1112,5,2
16327,15,317,3820.27,6,1,1,1,3,1113,6,2
16330,18,39,251.91,2,1,3,4,4,1344,12,1
16332,29,151,1582.8,6,2,1,1,3,2113,7,1
16333,8,45,26626.8,9,1,2,1,2,1212,6,2
16337,37,10,151.05,1,2,4,4,4,2444,14,0
16338,158,11,214.8,1,4,4,4,4,4444,16,0
16339,285,18,94.05,1,4,3,4,4,4344,15,0
16340,108,141,534.31,1,3,1,3,4,3134,11,1
16341,25,77,1971.87,3,2,2,1,4,2214,9,1
16342,76,15,322.41,4,3,4,3,3,3433,13,0
16343,17,43,328.58,1,1,2,3,4,1234,10,1
16344,159,2,101.1,1,4,4,4,4,4444,16,0
16345,45,37,565.46,1,2,3,3,4,2334,12,1
16347,12,85,847.45,1,1,2,2,4,1224,9,1
16348,33,222,1415.65,5,2,1,2,3,2123,8,1
16349,291,9,53.5,1,4,4,4,4,4444,16,0
16350,22,57,1116.47,4,2,2,2,3,2223,9,1
16351,333,8,153.9,1,4,4,4,4,4444,16,0
16352,18,28,494.44,1,1,3,3,4,1334,11,1
16353,4,94,6675.71,11,1,2,1,1,1211,5,2
16354,64,39,395.8,2,3,3,3,4,3334,13,1
16356,198,31,211.77,3,4,3,4,4,4344,15,0
16357,34,34,658.88,3,2,3,2,4,2324,11,1
16358,2,109,2027.5,4,1,1,1,3,1113,6,2
16359,8,66,1750.92,9,1,2,1,2,1212,6,2
16360,5,636,3450.41,4,1,1,1,3,1113,6,2
16361,10,104,891.21,3,1,1,2,4,1124,8,2
16362,33,77,709.99,3,2,2,2,4,2224,10,1
16363,54,5,109.36,1,3,4,4,4,3444,15,0
16364,12,52,705.79,2,1,2,2,4,1224,9,1
16365,18,51,1540.42,5,1,2,2,3,1223,8,1
16366,19,18,327.3,1,2,3,3,4,2334,12,1
16367,38,127,800.67,2,2,1,2,4,2124,9,1
16368,3,69,479.91,2,1,2,3,4,1234,10,2
16369,19,117,1545.41,3,2,1,2,4,2124,9,2
16370,83,221,1301.91,4,3,1,2,3,3123,9,1
16372,34,92,355.73,1,2,2,3,4,2234,11,1
16374,67,109,466.73,2,3,1,3,4,3134,11,1
16376,9,122,974.96,2,1,1,2,4,1124,8,2
16377,268,5,676.2,1,4,4,2,4,4424,14,0
16378,248,23,362.95,2,4,3,3,4,4334,14,0
16379,5,108,2157.4,3,1,1,1,4,1114,7,2
16380,62,31,1743.15,1,3,3,1,4,3314,11,1
16383,75,98,643.76,2,3,2,3,4,3234,12,1
16384,90,33,584.5,2,3,3,3,4,3334,13,1
16385,61,57,554.86,3,3,2,3,4,3234,12,1
16386,29,81,302.57,2,2,2,3,4,2234,11,1
16387,323,4,94.36,1,4,4,4,4,4444,16,0
16389,54,34,1382.07,4,3,3,2,3,3323,11,1
16392,270,43,217.89,1,4,2,4,4,4244,14,0
16393,3,327,3040.96,10,1,1,1,1,1111,4,2
16394,57,83,1555.34,5,3,2,2,3,3223,10,1
16395,61,206,1482.06,4,3,1,2,3,3123,9,1
16398,155,82,1705.8,2,4,2,1,4,4214,11,1
16399,20,72,408.02,2,2,2,3,4,2234,11,1
16400,95,29,303.93,1,3,3,3,4,3334,13,0
16401,2,186,4098.32,10,1,1,1,1,1111,4,2
16402,265,57,293.45,2,4,2,4,4,4244,14,0
16403,313,10,177.5,1,4,4,4,4,4444,16,0
16404,71,23,443.05,1,3,3,3,4,3334,13,1
16405,303,5,167.25,1,4,4,4,4,4444,16,0
16406,19,58,154.35,1,2,2,4,4,2244,12,1
16407,13,168,2079.68,8,1,1,1,2,1112,5,2
16409,37,231,2022.98,5,2,1,1,3,2113,7,2
16411,20,44,211.7,2,2,2,4,4,2244,12,1
16412,54,30,135.99,1,3,3,4,4,3344,14,0
16413,57,31,262.2,1,3,3,4,4,3344,14,1
16414,22,7,126.25,2,2,4,4,4,2444,14,0
16415,45,47,200.27,1,2,2,4,4,2244,12,1
16416,27,71,1051.4,2,2,2,2,4,2224,10,1
16418,45,95,631.12,3,2,2,3,4,2234,11,1
16419,113,50,958.71,4,3,2,2,3,3223,10,1
16422,18,369,34684.4,12,1,1,1,1,1111,4,2
16423,25,18,346.12,1,2,3,3,4,2334,12,1
16424,192,5,133.56,1,4,4,4,4,4444,16,0
16425,303,21,302.7,1,4,3,3,4,4334,14,0
16426,3,353,1863.76,5,1,1,1,3,1113,6,2
16427,264,9,241.06,2,4,4,4,4,4444,16,0
16429,107,2,284.55,1,3,4,4,4,3444,15,0
16430,58,6,300.85,1,3,4,3,4,3434,14,0
16431,214,76,623.28,2,4,2,3,4,4234,13,1
16432,65,8,287.4,1,3,4,4,4,3444,15,0
16433,29,17,184.26,1,2,4,4,4,2444,14,0
16434,30,107,1511.8,6,2,1,2,3,2123,8,1
16438,6,132,798.35,4,1,1,2,3,1123,7,2
16440,8,282,3640.67,4,1,1,1,3,1113,6,2
16441,68,24,381.2,2,3,3,3,4,3334,13,1
16442,2,171,609.3,3,1,1,3,4,1134,9,2
16444,47,84,654.67,4,2,2,2,3,2223,9,1
16445,34,63,230.51,1,2,2,4,4,2244,12,1
16446,1,3,168472.5,2,1,4,1,4,1414,10,2
16447,136,34,255.91,1,3,3,4,4,3344,14,0
16448,199,19,182.99,1,4,3,4,4,4344,15,0
16449,198,40,707.69,2,4,3,2,4,4324,13,1
16450,150,11,311.92,1,4,4,3,4,4434,15,0
16451,88,14,266.97,1,3,4,4,4,3444,15,0
16454,45,2,6.9,1,2,4,4,4,2444,14,0
16455,64,99,1841.18,5,3,1,1,3,3113,8,1
16456,100,110,2158.18,5,3,1,1,3,3113,8,1
16457,219,9,208.36,1,4,4,4,4,4444,16,0
16458,3,202,3482.74,12,1,1,1,1,1111,4,2
16460,29,132,811.23,2,2,1,2,4,2124,9,1
16461,178,32,142.92,1,4,3,4,4,4344,15,0
16462,74,3,136,3,3,4,4,4,3444,15,0
16463,22,82,1422.4,3,2,2,2,4,2224,10,1
16464,20,230,1298.66,3,2,1,2,4,2124,9,2
16466,34,146,1595.96,6,2,1,1,3,2113,7,1
16468,75,2,74.9,1,3,4,4,4,3444,15,0
16469,24,171,625.42,3,2,1,3,4,2134,10,1
16470,52,164,752.77,4,3,1,2,3,3123,9,1
16471,275,13,223.95,1,4,4,4,4,4444,16,0
16473,165,18,316.11,3,4,3,3,4,4334,14,0
16474,8,337,1810.65,5,1,1,1,3,1113,6,2
16475,89,28,544.3,4,3,3,3,3,3333,12,1
16477,64,146,2494.46,6,3,1,1,3,3113,8,1
16478,26,17,331,2,2,4,3,4,2434,13,1
16479,11,35,300.83,1,1,3,3,4,1334,11,1
16480,76,53,769.29,1,3,2,2,4,3224,11,1
16482,16,18,220.62,1,1,3,4,4,1344,12,1
16483,193,19,139.35,1,4,3,4,4,4344,15,0
16484,174,25,404.3,1,4,3,3,4,4334,14,0
16485,78,42,363.65,1,3,2,3,4,3234,12,1
16488,34,29,498.8,3,2,3,3,4,2334,12,1
16491,47,39,731.5,1,2,3,2,4,2324,11,1
16493,80,56,1351.63,4,3,2,2,3,3223,10,1
16494,297,50,826.53,1,4,2,2,4,4224,12,1
16495,4,88,648.26,2,1,2,2,4,1224,9,2
16496,9,95,1599.52,3,1,2,1,4,1214,8,2
16497,50,136,2965.69,4,2,1,1,3,2113,7,1
16498,162,15,100.97,2,4,4,4,4,4444,16,0
16499,361,19,365.45,1,4,3,3,4,4334,14,0
16500,5,11,400.86,3,1,4,3,4,1434,12,1
16503,107,84,1431.93,4,3,2,2,3,3223,10,1
16504,26,83,465.88,1,2,2,3,4,2234,11,1
16505,32,4,777.6,1,2,4,2,4,2424,12,0
16506,20,3,90.3,2,2,4,4,4,2444,14,0
16509,297,13,363.7,1,4,4,3,4,4434,15,0
16510,373,13,248.1,1,4,4,4,4,4444,16,0
16511,22,159,918.33,3,2,1,2,4,2124,9,1
16513,5,35,874.59,3,1,3,2,4,1324,10,2
16515,53,111,1624.14,5,3,1,1,3,3113,8,1
16516,31,6,101.7,1,2,4,4,4,2444,14,0
16517,278,17,162.7,1,4,4,4,4,4444,16,0
16518,62,40,484.32,2,3,3,3,4,3334,13,1
16519,26,13,215.08,2,2,4,4,4,2444,14,0
16520,187,156,1046.57,3,4,1,2,4,4124,11,1
16523,2,290,9418.47,11,1,1,1,1,1111,4,2
16525,3,183,13027.45,12,1,1,1,1,1111,4,2
16526,172,15,290.36,1,4,4,4,4,4444,16,0
16527,82,14,228.06,1,3,4,4,4,3444,15,0
16528,4,17,244.41,1,1,4,4,4,1444,13,1
16529,191,30,455.25,1,4,3,3,4,4334,14,0
16531,23,77,1244.59,6,2,2,2,3,2223,9,1
16532,18,4,6748.8,3,1,4,1,4,1414,10,1
16533,20,176,1082.81,2,2,1,2,4,2124,9,2
16535,6,31,593.75,1,1,3,3,4,1334,11,1
16536,111,54,548.12,1,3,2,3,4,3234,12,1
16539,3,45,1388.81,3,1,2,2,4,1224,9,2
16542,54,5,119.62,1,3,4,4,4,3444,15,0
16545,165,3,339.3,1,4,4,3,4,4434,15,0
16546,291,25,787.15,2,4,3,2,4,4324,13,0
16549,11,925,4034.9,5,1,1,1,3,1113,6,2
16550,109,251,2298.97,4,3,1,1,3,3113,8,1
16551,96,32,922.12,3,3,3,2,4,3324,12,1
16552,243,17,379.73,2,4,4,3,4,4434,15,0
16553,164,84,5719.82,6,4,2,1,3,4213,10,1
16554,43,52,837.1,3,2,2,2,4,2224,10,1
16555,36,17,285.89,2,2,4,4,4,2444,14,0
16556,67,207,3313.79,7,3,1,1,2,3112,7,1
16557,25,11,281.85,2,2,4,4,4,2444,14,0
16558,1,460,8338.49,13,1,1,1,1,1111,4,2
16560,27,56,841.41,2,2,2,2,4,2224,10,1
16561,6,31,511.12,2,1,3,3,4,1334,11,1
16563,54,19,1077.74,1,3,3,2,4,3324,12,1
16565,365,3,173.7,1,4,4,4,4,4444,16,0
16566,16,18,614.66,5,1,3,3,3,1333,10,1
16567,195,35,865.6,2,4,3,2,4,4324,13,1
16569,4,5,124.2,1,1,4,4,4,1444,13,0
16570,16,126,3738.4,7,1,1,1,2,1112,5,2
16571,27,87,1421.69,3,2,2,2,4,2224,10,1
16572,128,57,1009.6,3,3,2,2,4,3224,11,1
16573,85,42,663.61,2,3,2,2,4,3224,11,1
16574,72,28,451.44,1,3,3,3,4,3334,13,1
16581,183,9,105.84,1,4,4,4,4,4444,16,0
16582,114,6,313.62,1,3,4,3,4,3434,14,0
16583,374,14,233.45,1,4,4,4,4,4444,16,0
16584,81,28,936.08,2,3,3,2,4,3324,12,1
16586,249,8,463.95,1,4,4,3,4,4434,15,0
16587,233,13,225.15,1,4,4,4,4,4444,16,0
16589,72,33,459.24,3,3,3,3,4,3334,13,1
16591,69,10,213.5,1,3,4,4,4,3444,15,0
16592,5,216,4113.68,8,1,1,1,2,1112,5,2
16593,51,27,330.03,3,2,3,3,4,2334,12,1
16594,76,53,181.09,1,3,2,4,4,3244,13,1
16595,62,85,360.16,1,3,2,3,4,3234,12,1
16596,16,12,250.15,2,1,4,4,4,1444,13,0
16597,5,7,90.04,1,1,4,4,4,1444,13,0
16598,286,10,145.05,1,4,4,4,4,4444,16,0
16600,5,62,813.52,5,1,2,2,3,1223,8,2
16601,41,30,242.7,1,2,3,4,4,2344,13,1
16602,37,29,528.08,1,2,3,3,4,2334,12,1
16603,75,34,482.47,1,3,3,3,4,3334,13,1
16607,18,172,3347.71,10,1,1,1,1,1111,4,2
16609,16,276,5493.46,5,1,1,1,3,1113,6,2
16610,220,6,75.66,1,4,4,4,4,4444,16,0
16611,187,10,129.49,1,4,4,4,4,4444,16,0
16612,33,66,1187.66,4,2,2,2,3,2223,9,1
16613,71,30,618.59,1,3,3,3,4,3334,13,1
16614,183,26,506.19,1,4,3,3,4,4334,14,0
16616,16,33,500.42,2,1,3,3,4,1334,11,1
16617,236,5,151.85,1,4,4,4,4,4444,16,0
16618,32,96,2647.59,4,2,2,1,3,2213,8,1
16619,264,14,226.21,1,4,4,4,4,4444,16,0
16620,4,9,178.96,2,1,4,4,4,1444,13,1
16621,52,29,813.48,4,3,3,2,3,3323,11,1
16623,246,5,129.45,1,4,4,4,4,4444,16,0
16624,81,48,810.57,2,3,2,2,4,3224,11,1
16625,275,23,333.08,1,4,3,3,4,4334,14,0
16626,1,179,4413.1,8,1,1,1,2,1112,5,2
16627,80,20,322.8,1,3,3,3,4,3334,13,0
16628,30,117,2188.05,5,2,1,1,3,2113,7,1
16629,74,60,408.63,1,3,2,3,4,3234,12,1
16633,18,152,2883.1,6,1,1,1,3,1113,6,2
16634,223,9,217.9,2,4,4,4,4,4444,16,0
16637,33,69,1154.47,4,2,2,2,3,2223,9,1
16638,23,94,1680.72,7,2,2,1,2,2212,7,1
16639,32,50,1257.51,3,2,2,2,4,2224,10,1
16641,106,12,231.1,1,3,4,4,4,3444,15,0
16642,5,34,688.33,2,1,3,2,4,1324,10,2
16643,246,27,487.51,1,4,3,3,4,4334,14,0
16644,178,62,833.78,2,4,2,2,4,4224,12,1
16647,170,14,214.06,2,4,4,4,4,4444,16,0
16648,43,19,290.66,1,2,3,4,4,2344,13,0
16650,72,24,518.42,1,3,3,3,4,3334,13,1
16652,59,118,6773.97,5,3,1,1,3,3113,8,2
16653,17,69,1212.66,2,1,2,2,4,1224,9,1
16654,142,29,601.27,4,3,3,3,3,3333,12,1
16655,18,258,3789.52,5,1,1,1,3,1113,6,2
16656,23,73,8625.8,11,2,2,1,1,2211,6,2
16657,10,192,874.43,3,1,1,2,4,1124,8,2
16658,369,8,123.24,1,4,4,4,4,4444,16,0
16659,190,2,39.12,1,4,4,4,4,4444,16,0
16660,17,16,1267.65,3,1,4,2,4,1424,11,1
16665,363,9,135.4,1,4,4,4,4,4444,16,0
16666,20,32,118.98,1,2,3,4,4,2344,13,1
16667,69,52,567.18,2,3,2,3,4,3234,12,1
16668,16,20,306.72,6,1,3,3,3,1333,10,1
16669,24,156,1348.88,2,2,1,2,4,2124,9,2
16670,17,252,4095.9,8,1,1,1,2,1112,5,2
16671,29,6,1692.27,2,2,4,1,4,2414,11,1
16672,3,114,8134.94,9,1,1,1,2,1112,5,2
16674,55,93,304.24,2,3,2,3,4,3234,12,1
16676,34,89,1592.12,4,2,2,1,3,2213,8,1
16678,3,163,3109.99,8,1,1,1,2,1112,5,2
16679,367,3,129.75,1,4,4,4,4,4444,16,0
16680,44,10,183.7,1,2,4,4,4,2444,14,0
16681,73,44,1770.34,5,3,2,1,3,3213,9,1
16682,5,30,1028,5,1,3,2,3,1323,9,2
16684,5,277,66653.56,9,1,1,1,2,1112,5,2
16685,62,62,324.24,1,3,2,3,4,3234,12,1
16686,48,544,2959.88,7,2,1,1,2,2112,6,2
16688,2,62,1260.86,3,1,2,2,4,1224,9,2
16689,76,13,422.6,1,3,4,3,4,3434,14,0
16690,73,12,225.58,2,3,4,4,4,3444,15,0
16692,257,3,1276,2,4,4,2,4,4424,14,0
16693,69,59,477.86,2,3,2,3,4,3234,12,1
16696,136,10,657.9,3,3,4,2,4,3424,13,0
16697,242,21,112.75,1,4,3,4,4,4344,15,0
16698,227,5,1998,2,4,4,1,4,4414,13,0
16700,9,308,5076.55,12,1,1,1,1,1111,4,2
16701,9,144,5398.3,10,1,1,1,1,1111,4,2
16705,1,270,14034.99,9,1,1,1,2,1112,5,2
16706,38,123,531.35,3,2,1,3,4,2134,10,1
16708,46,27,656.63,1,2,3,2,4,2324,11,1
16709,85,79,3029.87,4,3,2,1,3,3213,9,1
16710,20,394,2467.99,6,2,1,1,3,2113,7,2
16711,4,22,1651.03,5,1,3,1,3,1313,8,2
16712,10,438,3611.31,6,1,1,1,3,1113,6,2
16713,19,619,6910.78,10,2,1,1,1,2111,5,2
16714,219,87,1129.06,2,4,2,2,4,4224,12,1
16715,79,19,301.72,1,3,3,3,4,3334,13,0
16716,267,2,901.2,2,4,4,2,4,4424,14,0
16717,24,198,3843.08,4,2,1,1,3,2113,7,2
16718,370,44,606.05,1,4,2,3,4,4234,13,0
16719,15,196,1770.22,7,1,1,1,2,1112,5,2
16720,27,25,152.95,1,2,3,4,4,2344,13,0
16721,263,37,292.47,1,4,3,4,4,4344,15,0
16722,18,225,4730.81,10,1,1,1,1,1111,4,2
16723,92,42,576.4,2,3,2,3,4,3234,12,1
16725,303,145,758.27,3,4,1,2,4,4124,11,1
16726,27,178,1358.74,4,2,1,2,3,2123,8,2
16727,365,44,256.32,1,4,2,4,4,4244,14,0
16728,47,263,1048.28,4,2,1,2,3,2123,8,1
16729,39,656,7205.33,8,2,1,1,2,2112,6,2
16730,53,82,743.11,3,3,2,2,4,3224,11,1
16732,32,28,603.75,1,2,3,3,4,2334,12,1
16734,53,52,646.76,2,3,2,2,4,3224,11,1
16735,79,116,2247.41,3,3,1,1,4,3114,9,1
16737,54,1,417.6,1,3,4,3,4,3434,14,0
16738,298,1,3.75,1,4,4,4,4,4444,16,0
16739,177,13,323,1,4,4,3,4,4434,15,0
16742,47,1,464.9,1,2,4,3,4,2434,13,0
16743,30,190,2213.13,6,2,1,1,3,2113,7,2
16744,12,236,1291.91,5,1,1,2,3,1123,7,2
16745,87,355,7180.7,8,3,1,1,2,3112,7,2
16746,5,444,6680.11,11,1,1,1,1,1111,4,2
16747,38,42,836.06,2,2,2,2,4,2224,10,1
16748,18,69,1515.9,4,1,2,2,3,1223,8,1
16750,45,95,623.93,5,2,2,3,3,2233,10,1
16751,31,25,1764.72,1,2,3,1,4,2314,10,1
16752,373,9,207.5,1,4,4,4,4,4444,16,0
16753,59,34,223.92,1,3,3,4,4,3344,14,1
16754,373,2,2002.4,1,4,4,1,4,4414,13,0
16755,115,165,1475.43,3,3,1,2,4,3124,10,1
16756,215,13,239.4,1,4,4,4,4,4444,16,0
16757,319,7,106.83,1,4,4,4,4,4444,16,0
16758,66,22,369.34,1,3,3,3,4,3334,13,0
16759,8,42,789.79,2,1,2,2,4,1224,9,1
16761,97,13,316.62,1,3,4,3,4,3434,14,0
16762,20,63,1207.24,3,2,2,2,4,2224,10,1
16763,199,23,611.85,1,4,3,3,4,4334,14,0
16764,4,700,2790.95,6,1,1,1,3,1113,6,2
16765,295,1,34,1,4,4,4,4,4444,16,0
16766,274,34,1145.6,1,4,3,2,4,4324,13,1
16767,31,221,5575.56,8,2,1,1,2,2112,6,2
16768,48,54,478.09,3,2,2,3,4,2234,11,1
16769,261,38,361.54,1,4,3,3,4,4334,14,0
16770,58,140,757.1,4,3,1,2,3,3123,9,1
16771,34,254,2242.61,5,2,1,1,3,2113,7,2
16773,58,26,171.59,1,3,3,4,4,3344,14,0
16774,68,48,661.52,4,3,2,2,3,3223,10,1
16775,11,157,1691.51,10,1,1,1,1,1111,4,2
16776,61,71,371.54,1,3,2,3,4,3234,12,1
16777,81,48,222.62,2,3,2,4,4,3244,13,1
16778,75,16,245.94,2,3,4,4,4,3444,15,0
16779,3,331,10611.72,12,1,1,1,1,1111,4,2
16780,101,59,422.24,2,3,2,3,4,3234,12,1
16781,373,17,311.25,1,4,4,3,4,4434,15,0
16782,11,183,2267.95,8,1,1,1,2,1112,5,2
16784,20,3,107.6,1,2,4,4,4,2444,14,0
16788,124,148,594.39,2,3,1,3,4,3134,11,1
16789,9,5,80.8,1,1,4,4,4,1444,13,0
16790,4,93,1545.62,2,1,2,2,4,1224,9,2
16791,30,314,1705.78,6,2,1,1,3,2113,7,2
16792,283,12,110.38,1,4,4,4,4,4444,16,0
16793,58,16,243.84,1,3,4,4,4,3444,15,0
16794,2,278,1196.5,7,1,1,2,2,1122,6,2
16795,366,66,414.88,1,4,2,3,4,4234,13,1
16796,90,18,305.62,1,3,3,3,4,3334,13,0
16800,12,156,1162.65,1,1,1,2,4,1124,8,2
16801,164,75,1594.23,3,4,2,1,4,4214,11,1
16803,66,24,332.3,1,3,3,3,4,3334,13,0
16804,24,60,536.99,2,2,2,3,4,2234,11,1
16805,174,98,460.59,2,4,2,3,4,4234,13,1
16806,104,93,762.16,4,3,2,2,3,3223,10,1
16807,143,67,1121.59,3,3,2,2,4,3224,11,1
16808,100,23,288.42,2,3,3,4,4,3344,14,0
16809,24,149,914.69,5,2,1,2,3,2123,8,1
16810,193,15,309.54,1,4,4,3,4,4434,15,0
16811,5,28,547.07,2,1,3,3,4,1334,11,1
16812,361,15,479.35,1,4,4,3,4,4434,15,0
16813,9,426,1652.18,7,1,1,1,2,1112,5,2
16814,15,319,6416.7,12,1,1,1,1,1111,4,2
16816,104,28,417.06,4,3,3,3,3,3333,12,0
16817,3,86,1604.75,7,1,2,1,2,1212,6,2
16818,11,188,3349.57,6,1,1,1,3,1113,6,2
16820,96,26,497.61,1,3,3,3,4,3334,13,1
16823,228,38,358.38,1,4,3,3,4,4334,14,0
16824,16,26,460.64,2,1,3,3,4,1334,11,1
16825,39,28,775.18,2,2,3,2,4,2324,11,1
16826,52,22,341.7,1,3,3,3,4,3334,13,1
16828,94,8,128.5,2,3,4,4,4,3444,15,0
16829,157,11,197.22,1,4,4,4,4,4444,16,0
16830,39,23,325.91,1,2,3,3,4,2334,12,1
16832,185,12,199.15,2,4,4,4,4,4444,16,0
16833,2,47,1106.53,3,1,2,2,4,1224,9,2
16834,228,24,413.46,1,4,3,3,4,4334,14,0
16835,129,10,180.85,2,3,4,4,4,3444,15,0
16836,40,11,251.87,2,2,4,4,4,2444,14,0
16837,32,165,3170.98,5,2,1,1,3,2113,7,2
16838,198,25,588.85,2,4,3,3,4,4334,14,0
16839,9,266,16594.35,12,1,1,1,1,1111,4,2
16841,37,116,1869.82,5,2,1,1,3,2113,7,1
16842,101,63,1264.19,3,3,2,2,4,3224,11,1
16843,43,378,10196.57,8,2,1,1,2,2112,6,2
16846,51,11,214.32,1,2,4,4,4,2444,14,0
16847,44,12,193.44,1,2,4,4,4,2444,14,0
16848,53,14,281.42,1,3,4,4,4,3444,15,0
16849,187,8,124.57,1,4,4,4,4,4444,16,0
16850,334,19,332.41,1,4,3,3,4,4334,14,0
16851,5,20,342.45,2,1,3,3,4,1334,11,1
16852,11,9,144.91,2,1,4,4,4,1444,13,0
16855,24,19,328.4,2,2,3,3,4,2334,12,1
16856,15,2,35.4,1,1,4,4,4,1444,13,0
16858,369,10,375.69,1,4,4,3,4,4434,15,0
16859,145,52,747.81,2,4,2,2,4,4224,12,1
16861,60,6,173.76,2,3,4,4,4,3444,15,0
16863,32,26,502.8,2,2,3,3,4,2334,12,1
16866,141,11,207.74,1,3,4,4,4,3444,15,0
16869,23,127,817.12,3,2,1,2,4,2124,9,1
16871,23,137,2812.34,4,2,1,1,3,2113,7,2
16872,78,7,680.02,3,3,4,2,4,3424,13,0
16873,5,279,7123.62,6,1,1,1,3,1113,6,2
16875,68,112,2095.53,4,3,1,1,3,3113,8,1
16877,13,156,846.62,4,1,1,2,3,1123,7,2
16878,85,3,13.3,1,3,4,4,4,3444,15,0
16880,31,174,1491.43,5,2,1,2,3,2123,8,1
16881,67,1,432,1,3,4,3,4,3434,14,0
16882,67,39,705.12,3,3,3,2,4,3324,12,1
16883,188,37,272.48,2,4,3,4,4,4344,15,0
16884,38,26,429.84,1,2,3,3,4,2334,12,1
16885,16,96,450.41,3,1,2,3,4,1234,10,1
16887,36,36,192.33,1,2,3,4,4,2344,13,1
16889,195,135,1578.67,3,4,1,1,4,4114,10,1
16891,2,186,742.43,5,1,1,2,3,1123,7,2
16892,2,97,518.19,3,1,2,3,4,1234,10,2
16893,367,45,145.93,1,4,2,4,4,4244,14,0
16895,65,62,202.27,1,3,2,4,4,3244,13,1
16897,300,37,289.78,2,4,3,4,4,4344,15,0
16898,27,157,501.03,3,2,1,3,4,2134,10,1
16899,8,123,1271.06,6,1,1,2,3,1123,7,2
16900,17,79,887.11,2,1,2,2,4,1224,9,1
16902,117,44,1706.88,1,3,2,1,4,3214,10,1
16903,30,56,363.2,1,2,2,3,4,2234,11,1
16904,5,665,3653.75,11,1,1,1,1,1111,4,2
16905,6,199,3037.6,6,1,1,1,3,1113,6,2
16906,82,86,559.59,4,3,2,3,3,3233,11,1
16907,30,140,928.76,5,2,1,2,3,2123,8,1
16909,73,18,379.14,1,3,3,3,4,3334,13,0
16910,5,545,1508.96,4,1,1,2,3,1123,7,2
16912,29,100,2555.58,6,2,1,1,3,2113,7,2
16913,291,8,113.44,1,4,4,4,4,4444,16,0
16914,37,30,183.76,1,2,3,4,4,2344,13,1
16915,10,57,621.68,6,1,2,3,3,1233,9,1
16916,24,136,562.41,2,2,1,3,4,2134,10,1
16917,277,9,391.52,1,4,4,3,4,4434,15,0
16918,50,128,1068.82,4,2,1,2,3,2123,8,1
16919,157,326,2592.25,5,4,1,1,3,4113,9,1
16921,62,55,154.18,1,3,2,4,4,3244,13,1
16923,13,626,7069.08,10,1,1,1,1,1111,4,2
